,date_performed,bioassay_performed,biological_rep_number,technical_rep_number,performed_by,kd_scored_by,Mort_ScoredBy,X48hr_scored_by,X72hr_scored_by,mosquito_wet_weights_g,mosquito_dry_weights_g,mosquito_wing_lengths,start_exposure_temperature_c,start_exposure_humidity_percentage,end_exposure_temperature_c,end_exposure_humidity_percentage,X24_hour_temperature_c,Mort_Humid_Perc,X48_hour_temperature_c,X48_hour_humidity_percentage,X72_hour_temperature_c,X72_hour_humidity_percentage,colony,insecticide,concentration_percentage,concentration_mgm2,concentration_ugbottle,Knockdown_60min,Mortality_24hr,X48_hour_dead,X72_hour_dead,total_mosquitoes,data_input_checked,bioassay_notes,RawMortProp,StartHumidProp,EndHumidProp,MortHumidProp,HumidDelta,Alive,Year,bottles_coated_by
342,06/07/2022,WHO_bottles,6,7,gpr,jag,jag,NA,NA,0.00142,0.00057,2.9554,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,12,12,NA,NA,28,NA,NA,0.428571429,0.777,0.773,0.773,0.4,16,2022,Not Assessed
343,06/07/2022,WHO_bottles,6,1,jag,gpr,gpr,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,1,NA,NA,26,NA,NA,0.038461538,0.777,0.773,0.773,0.4,25,2022,Not Assessed
344,06/07/2022,WHO_bottles,6,2,jag,gpr,gpr,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,1,NA,NA,20,NA,NA,0.05,0.777,0.773,0.773,0.4,19,2022,Not Assessed
345,06/07/2022,WHO_bottles,6,1,jag,gpr,gpr,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,1,2,NA,NA,25,NA,NA,0.08,0.777,0.773,0.773,0.4,23,2022,Not Assessed
346,06/07/2022,WHO_bottles,6,2,jag,gpr,gpr,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,1,2,NA,NA,7,NA,NA,0.285714286,0.777,0.773,0.773,0.4,5,2022,Not Assessed
347,06/07/2022,WHO_bottles,6,3,jag,gpr,gpr,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,0,2,NA,NA,27,NA,NA,0.074074074,0.777,0.773,0.773,0.4,25,2022,Not Assessed
348,06/07/2022,WHO_bottles,6,4,jag,gpr,gpr,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,1,0,NA,NA,20,NA,NA,0,0.777,0.773,0.773,0.4,20,2022,Not Assessed
349,06/07/2022,WHO_bottles,6,5,jag,gpr,gpr,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,2,1,NA,NA,26,NA,NA,0.038461538,0.777,0.773,0.773,0.4,25,2022,Not Assessed
350,06/07/2022,WHO_bottles,6,6,jag,gpr,gpr,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,0,1,NA,NA,23,NA,NA,0.043478261,0.777,0.773,0.773,0.4,22,2022,Not Assessed
351,06/07/2022,WHO_bottles,6,7,jag,gpr,gpr,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,1,1,NA,NA,27,NA,NA,0.037037037,0.777,0.773,0.773,0.4,26,2022,Not Assessed
352,06/07/2022,WHO_bottles,6,1,jag,jag,jag,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,1,2,NA,NA,26,NA,NA,0.076923077,0.777,0.773,0.773,0.4,24,2022,Not Assessed
353,06/07/2022,WHO_bottles,6,2,jag,jag,jag,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,1,NA,NA,20,NA,NA,0.05,0.777,0.773,0.773,0.4,19,2022,Not Assessed
354,06/07/2022,WHO_bottles,6,1,jag,jag,jag,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,0,2,NA,NA,25,NA,NA,0.08,0.777,0.773,0.773,0.4,23,2022,Not Assessed
355,06/07/2022,WHO_bottles,6,2,jag,jag,jag,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,1,2,NA,NA,7,NA,NA,0.285714286,0.777,0.773,0.773,0.4,5,2022,Not Assessed
356,06/07/2022,WHO_bottles,6,3,jag,jag,jag,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,3,2,NA,NA,27,NA,NA,0.074074074,0.777,0.773,0.773,0.4,25,2022,Not Assessed
357,06/07/2022,WHO_bottles,6,4,jag,jag,jag,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,1,0,NA,NA,20,NA,NA,0,0.777,0.773,0.773,0.4,20,2022,Not Assessed
358,06/07/2022,WHO_bottles,6,5,jag,jag,jag,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,3,1,NA,NA,26,NA,NA,0.038461538,0.777,0.773,0.773,0.4,25,2022,Not Assessed
359,06/07/2022,WHO_bottles,6,6,jag,jag,jag,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,0,1,NA,NA,23,NA,NA,0.043478261,0.777,0.773,0.773,0.4,22,2022,Not Assessed
360,06/07/2022,WHO_bottles,6,7,jag,jag,jag,NA,NA,0.00137,0.000412,2.9517,27.1,77.7,27,77.3,27,77.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,2,1,NA,NA,27,NA,NA,0.037037037,0.777,0.773,0.773,0.4,26,2022,Not Assessed
361,25/01/2023,bottle_bioassay,1,1,gpr,gpr,jag,NA,NA,0.00118,0.000446,2.88378571,27.1,75.1,27.1,73.6,27.1,75.4,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,1,0,NA,NA,28,NA,NA,0,0.751,0.736,0.754,1.5,28,2023,jag
362,25/01/2023,bottle_bioassay,1,2,gpr,gpr,jag,NA,NA,0.00118,0.000446,2.88378571,27.1,75.1,27.1,73.6,27.1,75.4,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,1,1,NA,NA,26,NA,NA,0.038461538,0.751,0.736,0.754,1.5,25,2023,jag
363,25/01/2023,bottle_bioassay,1,1,gpr,gpr,jag,NA,NA,0.00118,0.000446,2.88378571,27.1,75.1,27.1,73.6,27.1,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,27,23,NA,NA,27,NA,NA,0.851851852,0.751,0.736,0.754,1.5,4,2023,jag
364,25/01/2023,bottle_bioassay,1,2,gpr,gpr,jag,NA,NA,0.00118,0.000446,2.88378571,27.1,75.1,27.1,73.6,27.1,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,22,15,NA,NA,22,NA,NA,0.681818182,0.751,0.736,0.754,1.5,7,2023,jag
365,25/01/2023,bottle_bioassay,1,3,gpr,gpr,jag,NA,NA,0.00118,0.000446,2.88378571,27.1,75.1,27.1,73.6,27.1,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,29,21,NA,NA,29,NA,NA,0.724137931,0.751,0.736,0.754,1.5,8,2023,jag
366,25/01/2023,bottle_bioassay,1,4,gpr,gpr,jag,NA,NA,0.00118,0.000446,2.88378571,27.1,75.1,27.1,73.6,27.1,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,25,NA,NA,26,NA,NA,0.961538462,0.751,0.736,0.754,1.5,1,2023,jag
367,25/01/2023,bottle_bioassay,1,5,gpr,gpr,jag,NA,NA,0.00118,0.000446,2.88378571,27.1,75.1,27.1,73.6,27.1,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,21,NA,NA,26,NA,NA,0.807692308,0.751,0.736,0.754,1.5,5,2023,jag
368,25/01/2023,bottle_bioassay,1,6,gpr,gpr,jag,NA,NA,0.00118,0.000446,2.88378571,27.1,75.1,27.1,73.6,27.1,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,20,NA,NA,25,NA,NA,0.8,0.751,0.736,0.754,1.5,5,2023,jag
369,25/01/2023,bottle_bioassay,1,7,gpr,gpr,jag,NA,NA,0.00118,0.000446,2.88378571,27.1,75.1,27.1,73.6,27.1,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,24,12,NA,NA,24,NA,NA,0.5,0.751,0.736,0.754,1.5,12,2023,jag
370,31/01/2023,bottle_bioassay,2,1,gpr,gpr,gpr,NA,NA,0.0014,0.000488,NA,27.1,74.5,27.1,74.4,27.1,75.5,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,1,3,NA,NA,22,NA,NA,0.136363636,0.745,0.744,0.755,0.1,19,2023,jag
371,31/01/2023,bottle_bioassay,2,2,gpr,gpr,gpr,NA,NA,0.0014,0.000488,NA,27.1,74.5,27.1,74.4,27.1,75.5,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,2,5,NA,NA,25,NA,NA,0.2,0.745,0.744,0.755,0.1,20,2023,jag
372,31/01/2023,bottle_bioassay,2,1,gpr,gpr,gpr,NA,NA,0.0014,0.000488,NA,27.1,74.5,27.1,74.4,27.1,75.5,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,27,20,NA,NA,27,NA,NA,0.740740741,0.745,0.744,0.755,0.1,7,2023,jag
373,31/01/2023,bottle_bioassay,2,2,gpr,gpr,gpr,NA,NA,0.0014,0.000488,NA,27.1,74.5,27.1,74.4,27.1,75.5,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,21,NA,NA,25,NA,NA,0.84,0.745,0.744,0.755,0.1,4,2023,jag
374,31/01/2023,bottle_bioassay,2,3,gpr,gpr,gpr,NA,NA,0.0014,0.000488,NA,27.1,74.5,27.1,74.4,27.1,75.5,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,21,10,NA,NA,21,NA,NA,0.476190476,0.745,0.744,0.755,0.1,11,2023,jag
375,31/01/2023,bottle_bioassay,2,4,gpr,gpr,gpr,NA,NA,0.0014,0.000488,NA,27.1,74.5,27.1,74.4,27.1,75.5,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,19,NA,NA,26,NA,NA,0.730769231,0.745,0.744,0.755,0.1,7,2023,jag
376,31/01/2023,bottle_bioassay,2,5,gpr,gpr,gpr,NA,NA,0.0014,0.000488,NA,27.1,74.5,27.1,74.4,27.1,75.5,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,16,NA,NA,25,NA,NA,0.64,0.745,0.744,0.755,0.1,9,2023,jag
377,31/01/2023,bottle_bioassay,2,6,gpr,gpr,gpr,NA,NA,0.0014,0.000488,NA,27.1,74.5,27.1,74.4,27.1,75.5,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,20,NA,NA,26,NA,NA,0.769230769,0.745,0.744,0.755,0.1,6,2023,jag
378,31/01/2023,bottle_bioassay,2,7,gpr,gpr,gpr,NA,NA,0.0014,0.000488,NA,27.1,74.5,27.1,74.4,27.1,75.5,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,31,18,NA,NA,31,NA,NA,0.580645161,0.745,0.744,0.755,0.1,13,2023,jag
379,02/02/2023,bottle_bioassay,2,1,jag,jag,jag,NA,NA,0.00123,0.00043,2.8047,NA,NA,27,74.9,NA,NA,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,2,5,NA,NA,22,NA,NA,0.227272727,NA,0.749,NA,NA,17,2023,gpr
380,02/02/2023,bottle_bioassay,2,2,jag,jag,jag,NA,NA,0.00123,0.00043,2.8047,NA,NA,27,74.9,NA,NA,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,1,4,NA,NA,22,NA,NA,0.181818182,NA,0.749,NA,NA,18,2023,gpr
381,02/02/2023,bottle_bioassay,2,1,jag,jag,jag,NA,NA,0.00123,0.00043,2.8047,NA,NA,27,74.9,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,19,16,NA,NA,19,NA,NA,0.842105263,NA,0.749,NA,NA,3,2023,gpr
382,02/02/2023,bottle_bioassay,2,2,jag,jag,jag,NA,NA,0.00123,0.00043,2.8047,NA,NA,27,74.9,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,21,21,NA,NA,21,NA,NA,1,NA,0.749,NA,NA,0,2023,gpr
383,02/02/2023,bottle_bioassay,2,3,jag,jag,jag,NA,NA,0.00123,0.00043,2.8047,NA,NA,27,74.9,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,22,20,NA,NA,22,NA,NA,0.909090909,NA,0.749,NA,NA,2,2023,gpr
384,02/02/2023,bottle_bioassay,2,4,jag,jag,jag,NA,NA,0.00123,0.00043,2.8047,NA,NA,27,74.9,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,23,23,NA,NA,23,NA,NA,1,NA,0.749,NA,NA,0,2023,gpr
385,02/02/2023,bottle_bioassay,2,5,jag,jag,jag,NA,NA,0.00123,0.00043,2.8047,NA,NA,27,74.9,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,23,22,NA,NA,23,NA,NA,0.956521739,NA,0.749,NA,NA,1,2023,gpr
386,02/02/2023,bottle_bioassay,2,6,jag,jag,jag,NA,NA,0.00123,0.00043,2.8047,NA,NA,27,74.9,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,20,19,NA,NA,20,NA,NA,0.95,NA,0.749,NA,NA,1,2023,gpr
387,02/02/2023,bottle_bioassay,2,7,jag,jag,jag,NA,NA,0.00123,0.00043,2.8047,NA,NA,27,74.9,NA,NA,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,24,18,NA,NA,24,NA,NA,0.75,NA,0.749,NA,NA,6,2023,gpr
388,14/02/2023,bottle_bioassay,3,1,gpr,gpr,gpr,NA,NA,0.000552,0.000488,2.93264,27.1,75.7,27.1,75.2,27,75.9,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,1,1,NA,NA,27,NA,NA,0.037037037,0.757,0.752,0.759,0.5,26,2023,jag
389,14/02/2023,bottle_bioassay,3,2,gpr,gpr,gpr,NA,NA,0.000552,0.000488,2.93264,27.1,75.7,27.1,75.2,27,75.9,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,3,NA,NA,26,NA,NA,0.115384615,0.757,0.752,0.759,0.5,23,2023,jag
390,14/02/2023,bottle_bioassay,3,1,gpr,gpr,gpr,NA,NA,0.000552,0.000488,2.93264,27.1,75.7,27.1,75.2,27,75.9,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,18,NA,NA,26,NA,NA,0.692307692,0.757,0.752,0.759,0.5,8,2023,jag
391,14/02/2023,bottle_bioassay,3,2,gpr,gpr,gpr,NA,NA,0.000552,0.000488,2.93264,27.1,75.7,27.1,75.2,27,75.9,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,21,9,NA,NA,21,NA,NA,0.428571429,0.757,0.752,0.759,0.5,12,2023,jag
392,14/02/2023,bottle_bioassay,3,3,gpr,gpr,gpr,NA,NA,0.000552,0.000488,2.93264,27.1,75.7,27.1,75.2,27,75.9,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,12,NA,NA,25,NA,NA,0.48,0.757,0.752,0.759,0.5,13,2023,jag
393,14/02/2023,bottle_bioassay,3,4,gpr,gpr,gpr,NA,NA,0.000552,0.000488,2.93264,27.1,75.7,27.1,75.2,27,75.9,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,23,11,NA,NA,23,NA,NA,0.47826087,0.757,0.752,0.759,0.5,12,2023,jag
394,14/02/2023,bottle_bioassay,3,5,gpr,gpr,gpr,NA,NA,0.000552,0.000488,2.93264,27.1,75.7,27.1,75.2,27,75.9,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,24,13,NA,NA,24,NA,NA,0.541666667,0.757,0.752,0.759,0.5,11,2023,jag
395,14/02/2023,bottle_bioassay,3,6,gpr,gpr,gpr,NA,NA,0.000552,0.000488,2.93264,27.1,75.7,27.1,75.2,27,75.9,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,15,NA,NA,25,NA,NA,0.6,0.757,0.752,0.759,0.5,10,2023,jag
396,14/02/2023,bottle_bioassay,3,7,gpr,gpr,gpr,NA,NA,0.000552,0.000488,2.93264,27.1,75.7,27.1,75.2,27,75.9,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,16,NA,NA,25,NA,NA,0.64,0.757,0.752,0.759,0.5,9,2023,jag
397,16/02/2023,bottle_bioassay,3,1,jag,jag,jag,NA,NA,0.000917,0.000528,3.01,27,74.9,27,74.6,27.1,75.4,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,2,5,NA,NA,21,NA,NA,0.238095238,0.749,0.746,0.754,0.3,16,2023,gpr
398,16/02/2023,bottle_bioassay,3,2,jag,jag,jag,NA,NA,0.000917,0.000528,3.01,27,74.9,27,74.6,27.1,75.4,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,2,3,NA,NA,25,NA,NA,0.12,0.749,0.746,0.754,0.3,22,2023,gpr
399,16/02/2023,bottle_bioassay,3,1,jag,jag,jag,NA,NA,0.000917,0.000528,3.01,27,74.9,27,74.6,27.1,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,28,17,NA,NA,28,NA,NA,0.607142857,0.749,0.746,0.754,0.3,11,2023,gpr
400,16/02/2023,bottle_bioassay,3,2,jag,jag,jag,NA,NA,0.000917,0.000528,3.01,27,74.9,27,74.6,27.1,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,23,12,NA,NA,23,NA,NA,0.52173913,0.749,0.746,0.754,0.3,11,2023,gpr
401,16/02/2023,bottle_bioassay,3,3,jag,jag,jag,NA,NA,0.000917,0.000528,3.01,27,74.9,27,74.6,27.1,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,22,9,NA,NA,22,NA,NA,0.409090909,0.749,0.746,0.754,0.3,13,2023,gpr
402,16/02/2023,bottle_bioassay,3,4,jag,jag,jag,NA,NA,0.000917,0.000528,3.01,27,74.9,27,74.6,27.1,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,21,13,NA,NA,21,NA,NA,0.619047619,0.749,0.746,0.754,0.3,8,2023,gpr
403,16/02/2023,bottle_bioassay,3,5,jag,jag,jag,NA,NA,0.000917,0.000528,3.01,27,74.9,27,74.6,27.1,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,10,NA,NA,26,NA,NA,0.384615385,0.749,0.746,0.754,0.3,16,2023,gpr
404,16/02/2023,bottle_bioassay,3,6,jag,jag,jag,NA,NA,0.000917,0.000528,3.01,27,74.9,27,74.6,27.1,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,27,15,NA,NA,27,NA,NA,0.555555556,0.749,0.746,0.754,0.3,12,2023,gpr
405,16/02/2023,bottle_bioassay,3,7,jag,jag,jag,NA,NA,0.000917,0.000528,3.01,27,74.9,27,74.6,27.1,75.4,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,17,NA,NA,25,NA,NA,0.68,0.749,0.746,0.754,0.3,8,2023,gpr
406,21/02/2023,bottle bioassay,4,1,gpr,gpr,gpr,NA,NA,0.000592,0.00046,2.898,27,75.1,27,75.6,27,75.3,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,0,NA,NA,24,NA,NA,0,0.751,0.756,0.753,0.5,24,2023,jag
407,21/02/2023,bottle bioassay,4,2,gpr,gpr,gpr,NA,NA,0.000592,0.00046,2.898,27,75.1,27,75.6,27,75.3,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,0,NA,NA,23,NA,NA,0,0.751,0.756,0.753,0.5,23,2023,jag
408,21/02/2023,bottle bioassay,4,1,gpr,gpr,gpr,NA,NA,0.000592,0.00046,2.898,27,75.1,27,75.6,27,75.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,11,NA,NA,23,NA,NA,0.47826087,0.751,0.756,0.753,0.5,12,2023,jag
409,21/02/2023,bottle bioassay,4,2,gpr,gpr,gpr,NA,NA,0.000592,0.00046,2.898,27,75.1,27,75.6,27,75.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,19,NA,NA,25,NA,NA,0.76,0.751,0.756,0.753,0.5,6,2023,jag
410,21/02/2023,bottle bioassay,4,3,gpr,gpr,gpr,NA,NA,0.000592,0.00046,2.898,27,75.1,27,75.6,27,75.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,27,9,NA,NA,27,NA,NA,0.333333333,0.751,0.756,0.753,0.5,18,2023,jag
411,21/02/2023,bottle bioassay,4,4,gpr,gpr,gpr,NA,NA,0.000592,0.00046,2.898,27,75.1,27,75.6,27,75.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,8,NA,NA,25,NA,NA,0.32,0.751,0.756,0.753,0.5,17,2023,jag
412,21/02/2023,bottle bioassay,4,5,gpr,gpr,gpr,NA,NA,0.000592,0.00046,2.898,27,75.1,27,75.6,27,75.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,15,NA,NA,25,NA,NA,0.6,0.751,0.756,0.753,0.5,10,2023,jag
413,21/02/2023,bottle bioassay,4,6,gpr,gpr,gpr,NA,NA,0.000592,0.00046,2.898,27,75.1,27,75.6,27,75.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,13,NA,NA,25,NA,NA,0.52,0.751,0.756,0.753,0.5,12,2023,jag
414,21/02/2023,bottle bioassay,4,7,gpr,gpr,gpr,NA,NA,0.000592,0.00046,2.898,27,75.1,27,75.6,27,75.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,9,NA,NA,26,NA,NA,0.346153846,0.751,0.756,0.753,0.5,17,2023,jag
415,23/02/2023,bottle bioassay,4,1,jag,jag,gpr,NA,NA,0.0007615,0.000465,2.9184,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,0,0,NA,NA,24,NA,NA,0,0.749,0.758,0.743,0.9,24,2023,gpr
416,23/02/2023,bottle bioassay,4,2,jag,jag,gpr,NA,NA,0.0007615,0.000465,2.9184,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,acetone,NA,NA,negative,1,2,NA,NA,26,NA,NA,0.076923077,0.749,0.758,0.743,0.9,24,2023,gpr
417,23/02/2023,bottle bioassay,4,1,jag,jag,gpr,NA,NA,0.0007615,0.000465,2.9184,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,15,NA,NA,26,NA,NA,0.576923077,0.749,0.758,0.743,0.9,11,2023,gpr
418,23/02/2023,bottle bioassay,4,2,jag,jag,gpr,NA,NA,0.0007615,0.000465,2.9184,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,19,NA,NA,26,NA,NA,0.730769231,0.749,0.758,0.743,0.9,7,2023,gpr
419,23/02/2023,bottle bioassay,4,3,jag,jag,gpr,NA,NA,0.0007615,0.000465,2.9184,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,12,NA,NA,25,NA,NA,0.48,0.749,0.758,0.743,0.9,13,2023,gpr
420,23/02/2023,bottle bioassay,4,4,jag,jag,gpr,NA,NA,0.0007615,0.000465,2.9184,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,24,16,NA,NA,24,NA,NA,0.666666667,0.749,0.758,0.743,0.9,8,2023,gpr
421,23/02/2023,bottle bioassay,4,5,jag,jag,gpr,NA,NA,0.0007615,0.000465,2.9184,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,16,NA,NA,25,NA,NA,0.64,0.749,0.758,0.743,0.9,9,2023,gpr
422,23/02/2023,bottle bioassay,4,6,jag,jag,gpr,NA,NA,0.0007615,0.000465,2.9184,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,25,16,NA,NA,25,NA,NA,0.64,0.749,0.758,0.743,0.9,9,2023,gpr
423,23/02/2023,bottle bioassay,4,7,jag,jag,gpr,NA,NA,0.0007615,0.000465,2.9184,26.9,74.9,27,75.8,27.6,74.3,NA,NA,NA,NA,kisumu,permethrin,NA,NA,0.48,26,12,NA,NA,26,NA,NA,0.461538462,0.749,0.758,0.743,0.9,14,2023,gpr
424,28/02/2023,bottle bioassay,5,1,gpr,gpr,gpr,NA,NA,0.00075,0.000543,2.9575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,NA,NA,negative,0,3,NA,NA,29,NA,NA,0.103448276,NA,NA,NA,NA,26,2023,jag
425,28/02/2023,bottle bioassay,5,2,gpr,gpr,gpr,NA,NA,0.00075,0.000543,2.9575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,NA,NA,negative,0,1,NA,NA,24,NA,NA,0.041666667,NA,NA,NA,NA,23,2023,jag
426,28/02/2023,bottle bioassay,5,1,gpr,gpr,gpr,NA,NA,0.00075,0.000543,2.9575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,NA,NA,0.48,26,20,NA,NA,26,NA,NA,0.769230769,NA,NA,NA,NA,6,2023,jag
427,28/02/2023,bottle bioassay,5,2,gpr,gpr,gpr,NA,NA,0.00075,0.000543,2.9575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,NA,NA,0.48,27,16,NA,NA,27,NA,NA,0.592592593,NA,NA,NA,NA,11,2023,jag
428,28/02/2023,bottle bioassay,5,3,gpr,gpr,gpr,NA,NA,0.00075,0.000543,2.9575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,NA,NA,0.48,26,19,NA,NA,26,NA,NA,0.730769231,NA,NA,NA,NA,7,2023,jag
429,28/02/2023,bottle bioassay,5,4,gpr,gpr,gpr,NA,NA,0.00075,0.000543,2.9575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,NA,NA,0.48,28,24,NA,NA,28,NA,NA,0.857142857,NA,NA,NA,NA,4,2023,jag
430,28/02/2023,bottle bioassay,5,5,gpr,gpr,gpr,NA,NA,0.00075,0.000543,2.9575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kisumu,NA,NA,0.48,27,17,NA,NA,27,NA,NA,0.62962963,NA,NA,NA,NA,10,2023,jag
